sql_mestre,valor_transacao,data_transacao,natureza,fonte_ano
7525402116,82368.45,2022-01-17,1.Compra e venda,itbi_2.xlsx
4111703771,1480000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8245001775,295000.00,2022-01-12,1.Compra e venda,itbi_2.xlsx
3805904827,730000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1804601799,100000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7822400266,861000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
8815814949,1750000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1303780169,9000.00,2022-01-19,1.Compra e venda,itbi_2.xlsx
3600305662,505000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
9704701373,1560000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0103703284,244000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1701740277,220000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8218100581,390000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
2802007734,440000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
5618000415,350000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7211200227,70335.00,2022-01-26,29.Excesso de meação na partilha (separação / divórcio),itbi_2.xlsx
8610802280,2550000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4815401731,440000.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
2340080472,300000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2009406893,618000.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
1710400039,675000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1608700100,9400000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2401503757,1035000.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
1605707181,82562.60,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707201,82562.60,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707228,82562.60,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707244,82562.60,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707260,82562.60,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
4602014038,820000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1605707171,80324.94,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707198,80324.94,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
9712500543,2360000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
8243700749,420000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1009912321,1684329.00,2022-01-14,1.Compra e venda,itbi_2.xlsx
1306004691,100000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2900900956,330000.00,2021-11-11,4.Arrematação (em leilão ou hasta pública),itbi_2.xlsx
1305401204,520000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
0901601276,340000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
1193070219,250000.00,2022-01-19,1.Compra e venda,itbi_2.xlsx
1011110326,330000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
7618300992,420000.00,2022-01-29,1.Compra e venda,itbi_2.xlsx
2503502490,250000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2503503314,30000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1605707211,80324.94,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707236,80324.94,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605707252,80324.94,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708275,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708283,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708305,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708313,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
8545803796,700000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
8322012225,787000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
1605708372,82599.89,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708399,82599.89,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708410,82599.89,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708437,82599.89,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708453,82559.89,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
2990670511,830000.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
6503101600,630000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
3601600773,1150000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1143120242,265000.00,2021-12-28,1.Compra e venda,itbi_2.xlsx
7205500931,300000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
9004400370,1313323.00,2022-01-21,20.Realização ou integralização de capital,itbi_2.xlsx
0901904635,1150000.00,2021-11-12,1.Compra e venda,itbi_2.xlsx
8317408116,600000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1136150025,270000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1183970037,123500.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4616003769,944868.05,2022-01-31,1.Compra e venda,itbi_2.xlsx
4706300894,1046000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
0104706627,160000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
9510700177,1600000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7210805818,425000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1420050467,135352.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2304802982,806400.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
8827900179,2450263.00,2022-01-21,20.Realização ou integralização de capital,itbi_2.xlsx
7210804854,25000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2703800894,350000.00,2022-02-02,1.Compra e venda,itbi_2.xlsx
1380360046,270000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1126410005,300000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2304802060,441600.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1000301109,1940000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1522250153,560000.00,2021-12-21,1.Compra e venda,itbi_2.xlsx
1302400894,1700000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4908400687,270000.00,2022-01-28,15.Permuta por escritura pública,itbi_2.xlsx
2304802583,460800.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0105803618,79000.00,2022-01-03,17.Resolução da alienação fiduciária por inadimplemento,itbi_2.xlsx
2660170010,100000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
4506602511,1840000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
8421200380,6880000.00,2025-01-10,1.Compra e venda,itbi_3.xlsx
4710301123,365000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7804707371,376650.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
0101906501,183737.59,2022-01-28,1.Compra e venda,itbi_2.xlsx
4710301182,80000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1592780032,255369.00,2021-09-27,15.Permuta por escritura pública,itbi_2.xlsx
1616704497,1270000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
6660300724,282500.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
6603601028,40000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8741000471,370000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1941060041,200000.00,2022-02-02,1.Compra e venda,itbi_2.xlsx
4906200192,600000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2601601469,185000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1304107949,980000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
5228303316,245500.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4700100540,600000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1202630104,255000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4413000341,1000000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8707604424,700306.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0904102742,60000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
3401600753,1000000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
6735000145,340000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7702201460,67500.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1142980143,339000.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
0904101444,50000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
0404803172,330000.00,2022-01-19,1.Compra e venda,itbi_2.xlsx
3301202365,233000.00,2022-01-04,1.Compra e venda,itbi_2.xlsx
1322400049,30000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
6505200630,400000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1970062224,29130.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0502409797,719000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1125770149,190356.00,2021-12-16,5.Adjudicação compulsória,itbi_2.xlsx
9803013866,16429.63,2021-12-03,1.Compra e venda,itbi_2.xlsx
3502405999,570000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1220670695,300000.00,2022-01-17,1.Compra e venda,itbi_2.xlsx
1241050077,270000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7300100961,450000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7210203958,930000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
8639009376,290000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4106105152,600000.00,2021-12-30,1.Compra e venda,itbi_2.xlsx
0806402008,31020.00,2009-08-14,4.Arrematação (em leilão ou hasta pública),itbi_2.xlsx
3061090509,432725.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
5115800063,670000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1391160020,350000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7844303727,610000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
3061090542,42275.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1302303996,850000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1302304003,650000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2504300263,95000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1135970114,250000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
5018200138,575000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
1661230013,280000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
3109001381,421100.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
9600200181,2300000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1872250135,265000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
7304901330,358128.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8742600294,750000.00,2022-01-06,1.Compra e venda,itbi_2.xlsx
0104709707,30000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1000450093,750000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
5411103444,900000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
1160870025,480000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
8701402102,1270000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1221450768,310000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1403002762,2131.13,2021-12-07,1.Compra e venda,itbi_2.xlsx
1970191686,730000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1015770476,450000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1140170162,170000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1230050420,720000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
3214602004,95000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4213901157,400000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4213907910,80000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4710102155,360000.00,2022-02-02,1.Compra e venda,itbi_2.xlsx
6838000407,298000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
1593060152,232180.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1133660123,280000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
0301608989,345944.81,2022-01-28,1.Compra e venda,itbi_2.xlsx
4812403367,270000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
1174110469,183966.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7106405590,81555.66,2022-01-31,1.Compra e venda,itbi_2.xlsx
1210401452,650000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1230690120,754000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
3003000748,340000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
9801112662,500000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
5623801188,440000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
9700207722,530100.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
4108002611,910000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
8609203824,630000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
4514500135,390000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1500707031,300000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
8609201732,70000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1990120062,450000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2406101118,417779.00,2022-02-02,1.Compra e venda,itbi_2.xlsx
2990160165,2400000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1605708291,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708331,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1605708356,80791.16,2021-10-29,23.Cisão total ou parcial,itbi_2.xlsx
1203301200,530000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1703800419,1250000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1503900721,790510.20,2022-01-31,1.Compra e venda,itbi_2.xlsx
1692230273,220000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2806900387,234027.06,2022-01-24,1.Compra e venda,itbi_2.xlsx
1980960054,22289.37,2022-01-28,1.Compra e venda,itbi_2.xlsx
1081820076,250000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
0604207948,269000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1142690122,309500.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
9005900970,580000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
8011303929,1700000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8730400406,310000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8913807319,300000.00,2021-05-10,34.Demais sentenças judiciais,itbi_2.xlsx
5405205044,550000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1560380398,252000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
7210405143,20872.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4528600323,1500000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1012510024,1703000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
8717001838,223000.00,2021-11-05,4.Arrematação (em leilão ou hasta pública),itbi_2.xlsx
1360090023,100000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2310102407,890000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
6719001256,77500.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
0401604667,265000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7213603590,500000.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
1142550109,240000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
6508400401,280000.00,2022-01-29,1.Compra e venda,itbi_2.xlsx
0807101222,17690.22,2018-06-11,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_2.xlsx
8711200431,660000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
1141400023,500000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
6652502259,400000.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
6017600249,160000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
1700080284,833600.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
4201701492,534163.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1141080016,196000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
8500602147,2100000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1004300824,133858.64,2021-12-31,20.Realização ou integralização de capital,itbi_2.xlsx
1700080137,41600.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
2990351352,1502145.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
6849900341,360000.00,2022-01-29,1.Compra e venda,itbi_2.xlsx
2990351435,156507.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2990351436,170674.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
2990351437,170674.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4111300669,650000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
0707015219,440712.00,2022-01-27,15.Permuta por escritura pública,itbi_2.xlsx
1700080138,41600.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
1700080139,41600.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
1164900012,1000000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1761640212,390000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1128570369,142750.00,2024-06-04,4.Arrematação (em leilão ou hasta pública),itbi_3.xlsx
1700080140,41600.00,2022-01-18,1.Compra e venda,itbi_2.xlsx
3600101846,150000.00,2022-02-03,1.Compra e venda,itbi_2.xlsx
0906102626,480000.00,2022-01-19,1.Compra e venda,itbi_2.xlsx
3701000573,1040000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
4208900261,360000.00,2022-01-13,1.Compra e venda,itbi_2.xlsx
1163680055,400000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1162640512,297000.00,2022-01-17,1.Compra e venda,itbi_2.xlsx
6005600222,306000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1002721733,279000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4914309254,280000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7517000391,450000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
8119000277,3150000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1420820066,400000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
6654400607,340000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
0909104905,410000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8119000471,4800000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1343100055,260000.00,2022-01-14,1.Compra e venda,itbi_2.xlsx
5403302573,380000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7205203937,224250.00,2021-12-24,1.Compra e venda,itbi_2.xlsx
0602000841,690000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
3204103455,335000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
8631700355,1200000.00,2022-01-19,1.Compra e venda,itbi_2.xlsx
0504011227,220118.21,2022-01-31,1.Compra e venda,itbi_2.xlsx
8636701740,855000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
3917802147,1480000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
6836200301,35000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0306008459,313500.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7133901803,381810.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
7917103900,320000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8000700158,1700000.00,2021-10-22,1.Compra e venda,itbi_2.xlsx
2007705494,43669.68,2022-01-27,4.Arrematação (em leilão ou hasta pública),itbi_2.xlsx
0605311129,35000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1901030054,345000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
0603506021,114000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
8907802823,849274.38,2022-02-03,1.Compra e venda,itbi_2.xlsx
5603500085,280000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1251310512,267735.38,2021-12-22,1.Compra e venda,itbi_2.xlsx
1122210097,207000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4615900945,870000.00,2021-09-27,17.Resolução da alienação fiduciária por inadimplemento,itbi_2.xlsx
1553050120,410000.00,2022-02-02,1.Compra e venda,itbi_2.xlsx
1605403350,37200.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
4120401618,200000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
8937200449,360000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4920001207,15000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
8511501266,1092044.00,2022-01-27,4.Arrematação (em leilão ou hasta pública),itbi_2.xlsx
1230470064,700000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
2805201493,10000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
6800600131,350000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1501420004,200000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1380510019,320000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
2402503424,720000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
6820505213,298000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
9804003376,21000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1016160037,170000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2990281087,28200.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
7501400687,430000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
4015900626,196980.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1970191939,900000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2990281090,28200.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
8317600653,2820000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
3002300721,189000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4120403955,20000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
4912103381,270000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
4015900634,206360.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
0905114507,105000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
2991140237,17670.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
6905902616,241000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
1230150048,703000.00,2022-01-17,1.Compra e venda,itbi_2.xlsx
1005603146,223117.50,2022-01-19,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_2.xlsx
1402210038,375000.00,2022-01-21,1.Compra e venda,itbi_2.xlsx
8133400023,900000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2991140268,602330.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
0905113780,1395000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
8730600634,800000.00,2022-02-01,1.Compra e venda,itbi_2.xlsx
0700202609,270000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
5201201954,480000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
3803301815,585000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
5329904269,320000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
9009800849,440000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7118807923,500000.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1183420234,217500.00,2022-01-31,1.Compra e venda,itbi_2.xlsx
1180270005,300000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
2460670039,0.01,2022-01-27,1.Compra e venda,itbi_2.xlsx
6204301497,410220.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
1211141241,318000.00,2022-01-24,1.Compra e venda,itbi_2.xlsx
1970160412,795000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4116607576,905000.00,2022-01-25,1.Compra e venda,itbi_2.xlsx
1522120058,250000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
3710303443,340000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
1701960774,400000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
9009801284,20000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
3710305446,60000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
4905202760,370000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
9009801292,20000.00,2022-01-27,1.Compra e venda,itbi_2.xlsx
7643600287,260000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
9700303179,615000.00,2022-01-20,1.Compra e venda,itbi_2.xlsx
1511990191,200000.00,2022-01-26,1.Compra e venda,itbi_2.xlsx
3302302452,250000.00,2022-01-28,1.Compra e venda,itbi_2.xlsx
