sql_mestre,zona,ca_basico,fonte,na_aiu_sce
0090161113,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0090960003,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0100900001,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111140013,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111140014,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111140015,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230118,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230119,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230120,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230121,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230122,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230123,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230124,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230125,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230126,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230127,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230128,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230129,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230130,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230131,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230132,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230133,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230134,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230135,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230136,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230137,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230138,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230139,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230140,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230141,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230142,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230143,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230144,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230145,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230146,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230147,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230148,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0111230149,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360011,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360012,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360013,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360014,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360015,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360016,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360017,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360018,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360019,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360020,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360021,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0130360022,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110004,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110005,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110008,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110011,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110015,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110016,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110017,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110018,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110021,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110057,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150110058,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150120024,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150120032,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150120033,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150120034,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150120044,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130006,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130007,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130008,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130015,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130016,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130017,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130018,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130019,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130020,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130031,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130032,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150130038,ZPR,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150180191,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150200013,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150210015,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150210058,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150320008,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150320015,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330029,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330030,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330031,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330032,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330033,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330034,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330035,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330036,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330037,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330038,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330039,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330040,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330048,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330049,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330050,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330051,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150330052,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340037,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340038,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340039,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340041,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340042,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340045,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340046,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340047,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340048,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340049,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340050,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340054,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0150340152,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0180500267,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0180500269,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0180630001,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200500019,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200520006,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200520007,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200520011,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200640012,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200660049,ZEM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200940007,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950527,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950528,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950529,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950530,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950531,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950532,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950533,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0200950534,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230100011,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490001,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490002,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490003,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490004,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490005,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490006,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490008,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490009,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490010,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490011,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490012,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230490013,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0230930006,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0250380072,ZDE-1,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260150110,ZEMP,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260250069,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260250070,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260250071,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260250072,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260470092,ZDE-1,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0260470093,ZDE-1,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210195,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210197,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210199,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210201,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210203,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210205,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210208,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210210,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210212,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210214,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210216,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210217,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210218,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210219,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210220,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210221,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210222,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210223,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210224,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210225,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0320210226,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0330390480,ZEIS-3,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0350640003,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0360020008,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0380920001,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0400740093,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0400850011,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0400910062,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0401060026,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0410040001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0420770011,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0621290001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0732850001,AC-1,"0,6",GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
0873790187,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1000370023,ZEU,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1041250009,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1041250017,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1041250025,ZC,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1041280003,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1723120963,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180008,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180016,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180017,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180042,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180043,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180044,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180045,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180046,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180047,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180048,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180049,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180050,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180051,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180095,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180096,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180097,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180101,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960180102,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960230005,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960230008,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960230009,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960230012,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960250001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960250002,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960250008,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960260004,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960260006,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960260007,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960260009,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290002,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290003,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290004,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290006,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290007,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960290008,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960310009,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960330001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960330006,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960330007,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960330008,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960340001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
1960350001,ZM,1,GEOCODIFICACAO(Nominatim)+GeoSampa(Lei18177)+Q3,
